client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
728,Visa,Debit,4434350524306820,2020-08-01,920,YES,2,10289,2013-06-01,2013
928,Visa,Debit,4323438857314990,2022-03-01,40,YES,1,19454,2013-06-01,2013
1642,Visa,Credit,4222423291346250,2021-01-01,67,YES,1,5000,2013-06-01,2013
237,Visa,Debit,4145423192370460,2021-02-01,398,NO,1,38900,2013-06-01,2013
145,Mastercard,Credit,5703815520417520,2020-07-01,263,YES,2,2000,2014-06-01,2014
1317,Mastercard,Credit,5765192294312480,2024-03-01,244,YES,2,6300,2014-06-01,2014
678,Mastercard,Debit,5815197990139660,2024-05-01,528,YES,2,16703,2014-06-01,2014
1958,Mastercard,Debit,5331374110302610,2020-08-01,392,YES,1,17957,2014-06-01,2014
1494,Mastercard,Debit,5975842385182410,2024-09-01,596,YES,2,10726,2014-06-01,2014
1012,Mastercard,Debit,5893405968354190,2015-08-01,336,YES,1,14531,2014-06-01,2014
53,Mastercard,Debit,5671275511039260,2024-07-01,152,NO,2,16923,2014-06-01,2014
343,Mastercard,Credit,5052795584928350,2018-07-01,868,YES,1,10800,2014-06-01,2014
1335,Mastercard,Debit,5852720136795700,2023-08-01,35,YES,2,32036,2014-06-01,2014
1429,Mastercard,Debit,5192728051393600,2024-06-01,461,YES,1,13201,2014-06-01,2014
1854,Mastercard,Debit,5821737939719970,2021-07-01,620,YES,1,22975,2014-06-01,2014
1056,Visa,Debit,4339544686242550,2020-10-01,141,YES,2,39457,2014-06-01,2014
419,Visa,Debit,4298987544338030,2020-03-01,757,YES,1,16731,2014-06-01,2014
1058,Visa,Credit,4970700220086770,2014-08-01,312,YES,2,8000,2014-06-01,2014
1281,Mastercard,Credit,5984801708604390,2019-03-01,199,YES,2,3600,2015-06-01,2015
149,Mastercard,Credit,5425086965050390,2022-07-01,286,YES,1,14200,2015-06-01,2015
1463,Mastercard,Debit,5462773776307340,2021-02-01,951,YES,2,22357,2015-06-01,2015
360,Mastercard,Debit,5008326450243570,2020-04-01,382,NO,1,21058,2015-06-01,2015
2,Mastercard,Debit,5458954548704070,2024-07-01,47,YES,1,9001,2015-06-01,2015
1434,Mastercard,Credit,5582873367992930,2016-05-01,523,YES,1,4300,2015-06-01,2015
1301,Visa,Debit,4420959167134440,2023-09-01,75,YES,1,20031,2015-06-01,2015
1776,Visa,Credit,4760959420776140,2021-05-01,81,YES,2,11100,2015-06-01,2015
3,Visa,Debit,4075087878669700,2023-05-01,818,YES,2,13515,2015-06-01,2015
1281,Visa,Credit,4150741409734990,2021-08-01,36,YES,2,6600,2015-06-01,2015
1101,Visa,Debit,4683799898016250,2021-09-01,938,NO,2,13022,2015-06-01,2015
576,Visa,Debit,4067511304922460,2020-07-01,377,YES,1,21070,2015-06-01,2015
1125,Visa,Debit,4218957266147890,2021-05-01,909,YES,2,29200,2015-06-01,2015
1703,Visa,Credit,4562875268182110,2020-02-01,630,YES,2,8700,2015-06-01,2015
1903,Visa,Credit,4785997992808660,2015-07-01,707,YES,2,12700,2015-06-01,2015
883,Amex,Credit,364278996069965,2020-02-01,191,YES,1,12500,2016-06-01,2016
406,Discover,Credit,6308795344040910,2024-11-01,205,YES,2,4200,2016-06-01,2016
1981,Mastercard,Debit,5082019741631130,2021-04-01,459,YES,1,20743,2016-06-01,2016
87,Mastercard,Debit,5210434230147620,2022-06-01,262,YES,2,20417,2016-06-01,2016
113,Mastercard,Credit,5263770459718860,2021-10-01,775,YES,2,14200,2016-06-01,2016
1360,Mastercard,Debit,5708920987862160,2021-09-01,17,YES,2,19619,2016-06-01,2016
1721,Mastercard,Debit,5754434443697250,2022-11-01,789,YES,1,12389,2016-06-01,2016
616,Mastercard,Credit,5046466769118350,2023-05-01,561,YES,2,4500,2016-06-01,2016
523,Mastercard,Debit,5690509651153900,2022-05-01,573,YES,2,20430,2016-06-01,2016
851,Visa,Credit,4453479289853590,2020-01-01,438,YES,2,8100,2016-06-01,2016
1945,Visa,Debit,4684821008065660,2021-04-01,164,YES,1,10318,2016-06-01,2016
712,Visa,Debit,4047431792511850,2024-05-01,615,YES,1,14858,2016-06-01,2016
391,Visa,Debit,4239166872169810,2020-01-01,156,YES,2,12483,2016-06-01,2016
1158,Discover,Credit,6617202891382000,2019-03-01,499,YES,1,7800,2017-06-01,2017
1737,Mastercard,Debit,5967723936818870,2022-01-01,556,YES,1,27888,2017-06-01,2017
1090,Mastercard,Debit,5620855750640300,2023-08-01,492,NO,1,18773,2017-06-01,2017
205,Mastercard,Debit,5751244963755460,2024-05-01,167,YES,1,12193,2017-06-01,2017
77,Mastercard,Debit,5560170355102540,2020-04-01,566,NO,2,15988,2017-06-01,2017
31,Mastercard,Debit,5418724960148500,2019-09-01,758,YES,1,15435,2017-06-01,2017
350,Visa,Debit,4879859310850630,2024-03-01,878,YES,2,19256,2017-06-01,2017
1141,Visa,Debit,4145457087186130,2020-02-01,837,YES,1,10466,2017-06-01,2017
459,Visa,Debit,4777682501119860,2022-03-01,841,NO,2,10636,2017-06-01,2017
870,Amex,Credit,349088998842560,2022-06-01,652,YES,2,0,2018-06-01,2018
1397,Amex,Credit,339750311058511,2020-06-01,70,YES,2,13600,2018-06-01,2018
308,Mastercard,Debit (Prepaid),5677571318458570,2023-08-01,426,YES,2,107,2018-06-01,2018
1290,Mastercard,Debit,5588067020596080,2021-01-01,208,YES,2,26704,2018-06-01,2018
1547,Mastercard,Debit (Prepaid),5896024181595030,2021-11-01,867,YES,1,77,2018-06-01,2018
1444,Mastercard,Debit,5918825657025750,2021-07-01,152,YES,2,50521,2018-06-01,2018
1618,Mastercard,Debit,5677315632040260,2020-01-01,927,YES,1,21280,2018-06-01,2018
840,Visa,Credit,4115686759373550,2019-11-01,996,YES,2,17100,2018-06-01,2018
582,Visa,Credit,4880127142903320,2024-05-01,582,NO,2,12500,2018-06-01,2018
1575,Visa,Debit (Prepaid),4323953877431030,2023-05-01,830,YES,3,74,2018-06-01,2018
829,Visa,Credit,4066440794075200,2024-04-01,921,YES,2,8200,2018-06-01,2018
1196,Visa,Debit,4848365658346020,2024-04-01,472,YES,1,14623,2018-06-01,2018
1823,Visa,Debit (Prepaid),4553257553445990,2020-02-01,55,NO,1,65,2018-06-01,2018
205,Visa,Debit,4209063259747210,2018-07-01,375,YES,1,14247,2018-06-01,2018
697,Mastercard,Debit,5420521698473430,2019-07-01,257,YES,2,39818,2019-06-01,2019
139,Mastercard,Debit (Prepaid),5027092702312420,2021-08-01,52,YES,1,86,2019-06-01,2019
1181,Mastercard,Credit,5772874140116140,2021-01-01,811,YES,2,0,2019-06-01,2019
989,Mastercard,Debit (Prepaid),5331189129913280,2020-10-01,359,YES,1,58,2019-06-01,2019
1194,Visa,Debit,4312743637718040,2019-11-01,556,YES,2,17245,2019-06-01,2019
534,Visa,Debit,4620908286307570,2022-08-01,924,YES,2,22330,2019-06-01,2019
1692,Mastercard,Debit,5656878998719320,2023-11-01,789,YES,2,35203,1991-07-01,2010
198,Amex,Credit,308172687372686,2022-08-01,784,YES,1,8200,1998-07-01,2013
40,Amex,Credit,389912068048719,2023-09-01,269,YES,2,8200,1998-07-01,2011
1357,Amex,Credit,336494766392092,2020-11-01,600,YES,2,11100,1998-07-01,2016
144,Amex,Credit,367474243774504,2001-12-01,558,YES,1,11600,1998-07-01,2009
1052,Mastercard,Debit,5750094419099840,2024-09-01,433,YES,2,12346,1998-07-01,2006
665,Mastercard,Debit,5972495236133020,2024-10-01,260,YES,1,8747,1998-07-01,2007
177,Mastercard,Debit,5764898909630970,2020-04-01,255,YES,2,25392,1998-07-01,2014
1900,Visa,Debit,4652860823814530,2016-05-01,269,YES,2,5616,1999-07-01,2010
1497,Visa,Debit,4255117392431600,2020-04-01,582,NO,2,14751,1999-07-01,2012
1904,Mastercard,Debit (Prepaid),5560959222277430,2007-08-01,327,YES,2,61,2000-07-01,2013
354,Visa,Debit,4628936693780100,2022-05-01,450,YES,1,23798,2000-07-01,2007
59,Visa,Credit,4920403884145610,2020-08-01,862,YES,1,9300,2000-07-01,2008
592,Visa,Debit,4215158911989610,2022-03-01,756,YES,1,14007,2000-07-01,2015
1840,Visa,Credit,4605343796235500,2022-03-01,188,YES,1,4600,2000-07-01,2011
1732,Visa,Debit,4044316472139410,2023-12-01,596,YES,2,26995,2000-07-01,2009
484,Amex,Credit,385811228095330,2013-01-01,173,YES,1,0,2001-07-01,2009
575,Discover,Credit,6733959530204170,2022-09-01,878,YES,1,17000,2001-07-01,2018
1526,Discover,Credit,6172129329668610,2024-10-01,585,YES,1,7400,2001-07-01,2007
1296,Mastercard,Debit,5051066154001740,2021-06-01,526,YES,2,4317,2001-07-01,2011
1167,Mastercard,Debit,5530247037796970,2024-10-01,398,YES,2,30950,2001-07-01,2006
55,Mastercard,Credit,5654301247931830,2015-10-01,534,YES,1,10300,2001-07-01,2017
1987,Visa,Credit,4759642688252590,2016-05-01,644,YES,2,13900,2001-07-01,2014
650,Visa,Debit,4585463820960900,2021-07-01,441,YES,1,10130,2001-07-01,2011
855,Visa,Debit,4730763214720580,2021-04-01,269,YES,1,15975,2001-07-01,2011
1027,Mastercard,Debit,5489970186857770,2022-02-01,7,YES,2,24215,2002-07-01,2007
1004,Mastercard,Debit,5898286991473580,2023-11-01,372,YES,2,13605,2002-07-01,2009
386,Mastercard,Debit,5639527120868390,2023-10-01,126,YES,1,25093,2002-07-01,2006
601,Mastercard,Debit (Prepaid),5512114617143180,2021-09-01,945,YES,1,68,2002-07-01,2011
252,Mastercard,Credit,5167343609558630,2024-10-01,394,YES,1,10700,2002-07-01,2013
1420,Mastercard,Debit,5085756475637520,2021-01-01,35,YES,2,25411,2002-07-01,2013
1464,Mastercard,Debit,5357083238089200,2020-06-01,131,YES,2,24129,2002-07-01,2018
772,Mastercard,Debit (Prepaid),5591003097918970,2023-05-01,390,YES,2,62,2002-07-01,2011
1946,Visa,Debit,4869845530765330,2024-08-01,701,YES,2,4488,2002-07-01,2015
1958,Visa,Credit,4090651468730800,2024-07-01,347,YES,2,4900,2002-07-01,2004
601,Visa,Debit,4313175636042730,2022-11-01,533,YES,2,9952,2002-07-01,2010
1,Visa,Credit,4417513283605630,2014-04-01,84,YES,1,10900,2002-07-01,2013
1501,Visa,Credit,4841107746635160,2014-02-01,91,YES,1,8300,2002-07-01,2013
1766,Visa,Debit,4441595356669110,2021-07-01,849,YES,1,319,2002-07-01,2016
1509,Visa,Credit,4762138266799470,2022-08-01,495,YES,2,12100,2002-07-01,2010
383,Amex,Credit,329374832925921,2024-05-01,926,YES,1,8200,2003-07-01,2012
1746,Mastercard,Debit,5627220683410940,2022-06-01,48,YES,2,9022,2003-07-01,2015
1137,Mastercard,Credit,5327096819732640,2023-04-01,715,YES,1,7600,2003-07-01,2017
1512,Mastercard,Debit,5402510129676480,2021-10-01,514,NO,2,52179,2003-07-01,2010
1897,Mastercard,Debit (Prepaid),5727246621737800,2014-09-01,184,YES,1,80,2003-07-01,2010
581,Mastercard,Debit,5572601780823600,2024-03-01,642,YES,1,18820,2003-07-01,2008
447,Mastercard,Debit,5625327420318300,2022-12-01,428,YES,2,323,2003-07-01,2009
1209,Mastercard,Debit,5781736709412190,2021-04-01,939,YES,1,16340,2003-07-01,2009
1127,Mastercard,Debit,5672946381379330,2007-03-01,314,NO,2,15076,2003-07-01,2015
96,Mastercard,Debit,5481724154378260,2023-04-01,952,YES,2,19959,2003-07-01,2013
325,Mastercard,Debit,5416630687506720,2023-03-01,240,YES,2,5793,2003-07-01,2013
1649,Mastercard,Debit (Prepaid),5855938431811530,2017-04-01,656,YES,1,80,2003-07-01,2011
1107,Mastercard,Debit,5259128969401800,2020-03-01,719,YES,1,14123,2003-07-01,2006
1359,Mastercard,Debit,5905005083070940,2023-03-01,993,YES,1,13844,2003-07-01,2011
1735,Mastercard,Debit,5506509188518630,2021-06-01,743,YES,2,12762,2003-07-01,2010
825,Visa,Debit,4582313478255490,2024-02-01,719,YES,2,46414,2003-07-01,2004
1844,Visa,Debit,4199712815274630,2024-10-01,440,YES,1,16516,2003-07-01,2011
645,Visa,Debit,4898934131827420,2021-09-01,199,YES,1,12434,2003-07-01,2012
171,Visa,Debit,4992498548379230,2015-10-01,867,YES,2,13116,2003-07-01,2012
113,Visa,Debit,4642596554799010,2020-06-01,494,YES,1,18818,2003-07-01,2008
357,Visa,Debit,4908013395790270,2021-07-01,30,YES,1,41221,2003-07-01,2011
733,Discover,Credit,6689214851949610,2020-03-01,740,YES,1,13400,2004-07-01,2005
1296,Mastercard,Debit,5033428838471720,2020-02-01,546,YES,2,22660,2004-07-01,2007
350,Mastercard,Debit,5506289501829430,2020-10-01,366,YES,1,27491,2004-07-01,2014
1083,Mastercard,Debit,5866158485564720,2022-10-01,48,YES,1,24455,2004-07-01,2014
1712,Mastercard,Debit,5313636141539710,2024-06-01,212,NO,1,39431,2004-07-01,2008
1934,Mastercard,Credit,5150069202644460,2023-01-01,263,YES,2,6000,2004-07-01,2010
982,Mastercard,Credit,5974259705472550,2022-09-01,587,YES,2,8500,2004-07-01,2009
1750,Mastercard,Debit,5117465520730130,2020-04-01,950,YES,2,34675,2004-07-01,2018
177,Mastercard,Debit,5517723360584000,2013-07-01,347,YES,1,39422,2004-07-01,2009
759,Mastercard,Debit,5418111837859470,2022-05-01,529,YES,2,23154,2004-07-01,2012
650,Visa,Credit,4452171890920160,2023-08-01,43,YES,1,7300,2004-07-01,2010
1137,Visa,Debit,4277949954820730,2012-06-01,902,YES,1,13969,2004-07-01,2008
909,Visa,Debit,4275115874708960,2023-09-01,740,YES,2,32075,2004-07-01,2010
887,Visa,Debit,4764601855343040,2006-11-01,823,YES,2,24250,2004-07-01,2010
1211,Visa,Debit,4904264423390550,2008-02-01,240,YES,2,119,2004-07-01,2012
1445,Visa,Credit,4653647692892120,2020-04-01,933,YES,2,12800,2004-07-01,2006
1384,Visa,Debit,4025390379737730,2020-02-01,473,YES,2,24617,2004-07-01,2006
1241,Visa,Debit,4041929159891550,2023-04-01,622,YES,2,14079,2004-07-01,2015
1353,Amex,Credit,340363396133555,2024-10-01,357,YES,1,12800,2005-07-01,2014
940,Amex,Credit,341920835415537,2011-02-01,577,YES,2,11100,2005-07-01,2012
764,Amex,Credit,388934759336158,2024-12-01,161,YES,1,13900,2005-07-01,2012
818,Amex,Credit,378145015065628,2005-10-01,759,YES,2,500,2005-07-01,2009
901,Discover,Credit,6630783814792740,2024-08-01,24,YES,1,9600,2005-07-01,2012
1307,Discover,Credit,6894665401576470,2024-06-01,882,YES,1,26600,2005-07-01,2009
939,Discover,Credit,6329791307366560,2023-09-01,617,YES,1,1700,2005-07-01,2010
46,Mastercard,Debit (Prepaid),5358119472579240,2023-03-01,129,YES,2,68,2005-07-01,2006
470,Mastercard,Debit,5926369913315410,2021-04-01,982,NO,1,7581,2005-07-01,2014
994,Mastercard,Debit,5489321492149950,2024-05-01,649,YES,1,9219,2005-07-01,2008
1498,Mastercard,Debit (Prepaid),5031500070846560,2023-04-01,242,YES,2,76,2005-07-01,2010
440,Mastercard,Debit,5405681429153550,2019-04-01,810,YES,2,47131,2005-07-01,2008
649,Mastercard,Credit,5880421569309040,2023-12-01,504,YES,1,17400,2005-07-01,2016
1381,Mastercard,Debit,5382896062305960,2022-11-01,543,YES,1,22964,2005-07-01,2011
211,Mastercard,Debit,5751390473198110,2020-12-01,287,YES,2,12757,2005-07-01,2009
362,Mastercard,Debit,5846069874081320,2008-11-01,812,YES,2,16541,2005-07-01,2011
679,Mastercard,Debit,5508510790983930,2023-05-01,468,YES,2,2290,2005-07-01,2011
301,Visa,Credit,4180974548713370,2023-05-01,975,YES,1,21000,2005-07-01,2009
1842,Visa,Debit,4090165219603660,2023-07-01,593,YES,2,4817,2005-07-01,2014
1239,Visa,Debit,4046787704522230,2022-04-01,654,YES,2,15112,2005-07-01,2016
637,Visa,Credit,4668652753651990,2011-10-01,262,YES,2,28600,2005-07-01,2011
1475,Visa,Debit,4818828811526440,2024-05-01,311,YES,2,9956,2005-07-01,2010
1477,Visa,Debit,4825679880273590,2024-07-01,133,YES,1,44314,2005-07-01,2008
164,Visa,Debit,4984493732494800,2022-07-01,688,YES,2,21847,2005-07-01,2011
1443,Visa,Credit,4982238579349180,2021-06-01,718,YES,1,8500,2005-07-01,2009
1558,Visa,Debit,4836616684752340,2021-07-01,399,YES,2,10182,2005-07-01,2011
457,Visa,Credit,4827782115726480,2023-07-01,26,YES,2,7900,2005-07-01,2006
1528,Visa,Credit,4784666596890930,2022-02-01,50,YES,2,7700,2005-07-01,2015
1638,Discover,Credit,6784378675449740,2020-10-01,364,NO,2,10000,2006-07-01,2008
1746,Mastercard,Debit (Prepaid),5766121508358700,2023-02-01,908,YES,1,99,2006-07-01,2012
1094,Mastercard,Debit,5515782790823580,2023-06-01,419,YES,2,18684,2006-07-01,2017
1806,Mastercard,Debit,5595562388674400,2024-07-01,594,YES,2,7488,2006-07-01,2016
1880,Mastercard,Credit,5752873844240560,2020-03-01,486,YES,1,10900,2006-07-01,2014
668,Mastercard,Debit,5624997997810580,2024-06-01,992,NO,2,10538,2006-07-01,2006
1957,Mastercard,Debit (Prepaid),5878511318941180,2006-10-01,699,YES,1,26,2006-07-01,2019
906,Mastercard,Debit,5561065562359950,2020-03-01,147,YES,1,5840,2006-07-01,2009
1334,Mastercard,Credit,5700626457783200,2010-10-01,713,YES,1,13300,2006-07-01,2007
915,Mastercard,Debit,5927769013167970,2006-12-01,774,YES,2,9609,2006-07-01,2008
1540,Mastercard,Debit,5883802092372510,2014-12-01,346,YES,1,3836,2006-07-01,2009
561,Mastercard,Debit,5250625336912950,2022-04-01,326,YES,1,26960,2006-07-01,2010
1287,Mastercard,Debit,5461068745624970,2012-04-01,47,YES,2,10934,2006-07-01,2015
1727,Mastercard,Debit,5180082121310710,2016-06-01,148,YES,2,19723,2006-07-01,2010
828,Mastercard,Credit,5569011066508190,2010-06-01,780,YES,1,8500,2006-07-01,2011
451,Mastercard,Credit,5187091395766790,2020-05-01,843,YES,3,6600,2006-07-01,2010
490,Mastercard,Debit,5302369835874370,2024-09-01,368,YES,2,3013,2006-07-01,2006
1031,Mastercard,Credit,5300090302126880,2024-04-01,94,YES,1,15700,2006-07-01,2010
1053,Mastercard,Debit (Prepaid),5546611218301210,2020-03-01,223,YES,1,61,2006-07-01,2011
1503,Mastercard,Debit,5573928816931760,2020-11-01,814,YES,2,24049,2006-07-01,2013
96,Mastercard,Credit,5718500802654430,2024-12-01,293,YES,1,18300,2006-07-01,2008
816,Mastercard,Debit,5088684137633760,2024-05-01,987,YES,2,6103,2006-07-01,2008
1345,Mastercard,Debit,5137677910118610,2020-03-01,394,YES,2,12863,2006-07-01,2010
400,Mastercard,Debit (Prepaid),5191871350541390,2018-06-01,642,YES,1,92,2006-07-01,2008
1121,Mastercard,Credit,5458395445867290,2011-10-01,347,YES,1,11500,2006-07-01,2010
1411,Mastercard,Debit,5119838138946120,2016-08-01,162,YES,2,3450,2006-07-01,2014
1416,Mastercard,Debit,5694994900500570,2020-06-01,517,YES,2,15298,2006-07-01,2009
1549,Mastercard,Credit,5682264285595880,2020-04-01,798,YES,1,14200,2006-07-01,2009
75,Mastercard,Debit,5304039785163820,2023-09-01,849,YES,1,20605,2006-07-01,2011
100,Mastercard,Debit,5706014273634670,2008-05-01,360,YES,2,11392,2006-07-01,2015
907,Mastercard,Credit,5140249606034690,2022-05-01,989,YES,2,14700,2006-07-01,2008
631,Mastercard,Debit,5093862705639580,2008-05-01,697,YES,2,20974,2006-07-01,2007
130,Visa,Credit,4996236791696780,2009-05-01,700,YES,2,19400,2006-07-01,2008
1290,Visa,Credit,4603076242608160,2009-10-01,377,YES,1,15700,2006-07-01,2011
754,Visa,Debit,4011865942072120,2021-04-01,749,YES,1,6138,2006-07-01,2016
252,Visa,Debit,4882258377184800,2020-03-01,597,NO,2,14911,2006-07-01,2014
1786,Visa,Debit,4664101203758460,2022-01-01,79,YES,2,16641,2006-07-01,2014
1451,Visa,Debit,4169042875650880,2013-04-01,941,YES,2,10831,2006-07-01,2011
374,Visa,Credit,4300760560641970,2021-01-01,406,YES,1,8200,2006-07-01,2013
419,Visa,Debit,4514910575649840,2019-07-01,398,YES,1,12764,2006-07-01,2009
669,Visa,Credit,4993477414094950,2024-10-01,698,YES,1,9900,2006-07-01,2011
122,Visa,Credit,4233666699901610,2020-03-01,331,YES,2,8200,2006-07-01,2013
209,Visa,Debit,4305950987818740,2021-07-01,42,YES,2,10681,2006-07-01,2013
492,Visa,Debit,4837452802436820,2022-05-01,288,YES,1,16905,2006-07-01,2008
1992,Visa,Debit,4169528920281150,2020-02-01,372,YES,1,11063,2006-07-01,2011
1962,Visa,Debit,4343665057958600,2021-08-01,665,YES,1,43287,2006-07-01,2013
613,Amex,Credit,312433752932924,2024-07-01,697,YES,1,12600,2007-07-01,2011
1989,Amex,Credit,387783458708691,2024-03-01,124,YES,1,21200,2007-07-01,2011
1452,Mastercard,Debit,5476407228285230,2022-11-01,688,YES,2,53466,2007-07-01,2013
1267,Mastercard,Debit,5835780437577400,2022-01-01,844,YES,2,11108,2007-07-01,2015
771,Mastercard,Debit (Prepaid),5559733534356390,2020-09-01,153,YES,2,61,2007-07-01,2016
712,Mastercard,Debit,5400865230848610,2020-06-01,591,YES,1,12992,2007-07-01,2015
460,Mastercard,Debit,5504734087292060,2023-09-01,435,YES,2,49107,2007-07-01,2011
120,Mastercard,Debit,5477771408952430,2022-04-01,980,YES,2,13510,2007-07-01,2016
1385,Mastercard,Debit,5045568837955020,2024-04-01,43,YES,2,39632,2007-07-01,2013
727,Mastercard,Debit,5215692889951880,2022-04-01,134,YES,1,12451,2007-07-01,2008
1420,Mastercard,Debit,5506105334909340,2008-01-01,72,YES,2,27723,2007-07-01,2010
1921,Mastercard,Credit,5454401798231050,2024-12-01,360,YES,1,2900,2007-07-01,2012
472,Mastercard,Debit,5694959357776620,2023-11-01,837,YES,2,13448,2007-07-01,2011
327,Mastercard,Credit,5035264823390210,2009-05-01,456,YES,1,14900,2007-07-01,2008
1079,Mastercard,Debit,5744052952747610,2024-11-01,907,YES,1,8833,2007-07-01,2016
300,Mastercard,Debit,5809580055839540,2020-12-01,908,YES,1,32704,2007-07-01,2008
159,Mastercard,Debit,5502821682729690,2021-07-01,883,YES,2,13955,2007-07-01,2008
257,Mastercard,Debit,5723984491385610,2022-03-01,703,YES,2,13345,2007-07-01,2010
1141,Mastercard,Credit,5626143345177540,2012-11-01,318,YES,2,2800,2007-07-01,2010
331,Mastercard,Debit,5949441299547680,2021-01-01,269,YES,1,12801,2007-07-01,2011
1485,Visa,Debit,4649045635719490,2020-11-01,362,YES,2,26460,2007-07-01,2017
1565,Visa,Credit,4691166269279940,2021-06-01,911,YES,2,2000,2007-07-01,2007
1204,Visa,Debit,4964837149375450,2023-08-01,692,NO,2,25079,2007-07-01,2008
368,Visa,Debit (Prepaid),4445518698030670,2024-03-01,772,YES,2,71,2007-07-01,2014
849,Visa,Debit,4944351254118660,2021-06-01,741,YES,1,19080,2007-07-01,2010
982,Visa,Credit,4354830180585460,2022-09-01,729,YES,1,16900,2007-07-01,2010
182,Visa,Debit,4166845388863480,2020-09-01,285,YES,2,9418,2007-07-01,2007
472,Visa,Credit,4956561609097120,2020-02-01,521,YES,2,11300,2007-07-01,2007
1322,Visa,Credit,4303989107608840,2024-07-01,515,YES,2,9700,2007-07-01,2009
1030,Visa,Debit,4504121814259930,2013-09-01,420,YES,2,4269,2007-07-01,2009
80,Visa,Credit,4290434433757600,2024-01-01,638,YES,1,10700,2007-07-01,2008
1579,Visa,Debit,4707894398714460,2020-02-01,848,YES,1,15960,2007-07-01,2010
